arquivo_ll,otimizacao,dec_bytes,arquivo_o
extr_core.h_emac_rx_sync_size.ll,O2,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.h_emac_rx_sync_size.ll/O2.o
extr_msg.h_msg_importance.ll,Oz,304,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_msg.h_msg_importance.ll/Oz.o
extr_asn1_string_table_test.c_test_string_tbl.ll,O1,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn1_string_table_test.c_test_string_tbl.ll/O1.o
extr_spi-nor.c_winbond_set_4byte.ll,O1,116,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-nor.c_winbond_set_4byte.ll/O1.o
extr_mtk-eint.c_mtk_eint_do_resume.ll,O1,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtk-eint.c_mtk_eint_do_resume.ll/O1.o
extr_gemini.c_gmac_tx_timeout.ll,O3,61,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gemini.c_gmac_tx_timeout.ll/O3.o
extr_core.h_emac_rx_sync_size.ll,O3,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.h_emac_rx_sync_size.ll/O3.o
extr_keymap.c_persistant_default_layer_set.ll,O1,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistant_default_layer_set.ll/O1.o
extr_asn1_string_table_test.c_test_string_tbl.ll,O2,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn1_string_table_test.c_test_string_tbl.ll/O2.o
extr_spi-nor.c_winbond_set_4byte.ll,O2,116,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-nor.c_winbond_set_4byte.ll/O2.o
extr_mtk-eint.c_mtk_eint_do_resume.ll,O2,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtk-eint.c_mtk_eint_do_resume.ll/O2.o
extr_gemini.c_gmac_tx_timeout.ll,Os,61,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gemini.c_gmac_tx_timeout.ll/Os.o
extr_core.h_emac_rx_sync_size.ll,Os,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.h_emac_rx_sync_size.ll/Os.o
extr_asn1_string_table_test.c_test_string_tbl.ll,O3,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn1_string_table_test.c_test_string_tbl.ll/O3.o
extr_keymap.c_persistant_default_layer_set.ll,O2,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistant_default_layer_set.ll/O2.o
extr_mtk-eint.c_mtk_eint_do_resume.ll,O3,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtk-eint.c_mtk_eint_do_resume.ll/O3.o
extr_gemini.c_gmac_tx_timeout.ll,Oz,61,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gemini.c_gmac_tx_timeout.ll/Oz.o
extr_spi-nor.c_winbond_set_4byte.ll,O3,116,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-nor.c_winbond_set_4byte.ll/O3.o
extr_core.h_emac_rx_sync_size.ll,Oz,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.h_emac_rx_sync_size.ll/Oz.o
extr_asn1_string_table_test.c_test_string_tbl.ll,Os,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn1_string_table_test.c_test_string_tbl.ll/Os.o
extr_keymap.c_persistant_default_layer_set.ll,O3,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistant_default_layer_set.ll/O3.o
extr_mtk-eint.c_mtk_eint_do_resume.ll,Os,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtk-eint.c_mtk_eint_do_resume.ll/Os.o
extr_dlmdebug.h_dlm_debug_init.ll,O1,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dlmdebug.h_dlm_debug_init.ll/O1.o
extr_spi-nor.c_winbond_set_4byte.ll,Os,116,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-nor.c_winbond_set_4byte.ll/Os.o
extr_tscFunctionImpl.c_data_req_load_info.ll,O1,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tscFunctionImpl.c_data_req_load_info.ll/O1.o
extr_asn1_string_table_test.c_test_string_tbl.ll,Oz,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn1_string_table_test.c_test_string_tbl.ll/Oz.o
extr_keymap.c_persistant_default_layer_set.ll,Os,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistant_default_layer_set.ll/Os.o
extr_dlmdebug.h_dlm_debug_init.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dlmdebug.h_dlm_debug_init.ll/O2.o
extr_mtk-eint.c_mtk_eint_do_resume.ll,Oz,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtk-eint.c_mtk_eint_do_resume.ll/Oz.o
extr_spi-nor.c_winbond_set_4byte.ll,Oz,116,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-nor.c_winbond_set_4byte.ll/Oz.o
extr_tscFunctionImpl.c_data_req_load_info.ll,O2,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tscFunctionImpl.c_data_req_load_info.ll/O2.o
extr_keymap.c_persistant_default_layer_set.ll,Oz,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistant_default_layer_set.ll/Oz.o
extr_itree_v2.c_V2_minix_get_block.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_itree_v2.c_V2_minix_get_block.ll/O1.o
extr_service.c_service_trace.ll,O1,45,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_service.c_service_trace.ll/O1.o
extr_dlmdebug.h_dlm_debug_init.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dlmdebug.h_dlm_debug_init.ll/O3.o
extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll,O1,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll/O1.o
extr_tscFunctionImpl.c_data_req_load_info.ll,O3,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tscFunctionImpl.c_data_req_load_info.ll/O3.o
extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll,O1,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll/O1.o
extr_itree_v2.c_V2_minix_get_block.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_itree_v2.c_V2_minix_get_block.ll/O2.o
extr_dlmdebug.h_dlm_debug_init.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dlmdebug.h_dlm_debug_init.ll/Os.o
extr_service.c_service_trace.ll,O2,45,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_service.c_service_trace.ll/O2.o
extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll,O2,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll/O2.o
extr_tscFunctionImpl.c_data_req_load_info.ll,Os,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tscFunctionImpl.c_data_req_load_info.ll/Os.o
extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll,O2,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll/O2.o
extr_itree_v2.c_V2_minix_get_block.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_itree_v2.c_V2_minix_get_block.ll/O3.o
extr_service.c_service_trace.ll,O3,45,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_service.c_service_trace.ll/O3.o
extr_dlmdebug.h_dlm_debug_init.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dlmdebug.h_dlm_debug_init.ll/Oz.o
extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll,O3,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll/O3.o
extr_tscFunctionImpl.c_data_req_load_info.ll,Oz,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_tscFunctionImpl.c_data_req_load_info.ll/Oz.o
extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll,O3,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll/O3.o
extr_itree_v2.c_V2_minix_get_block.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_itree_v2.c_V2_minix_get_block.ll/Os.o
extr_service.c_service_trace.ll,Os,45,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_service.c_service_trace.ll/Os.o
extr_gx.c_GX_SetClipMode.ll,O1,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gx.c_GX_SetClipMode.ll/O1.o
extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll,Os,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll/Os.o
extr_wm9081.c_wm9081_reset.ll,O1,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_wm9081.c_wm9081_reset.ll/O1.o
extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll,Os,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll/Os.o
extr_itree_v2.c_V2_minix_get_block.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_itree_v2.c_V2_minix_get_block.ll/Oz.o
extr_gx.c_GX_SetClipMode.ll,O2,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gx.c_GX_SetClipMode.ll/O2.o
extr_service.c_service_trace.ll,Oz,45,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_service.c_service_trace.ll/Oz.o
extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll,Oz,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_elf32-score.c__bfd_score_elf_ignore_discarded_relocs.ll/Oz.o
extr_wm9081.c_wm9081_reset.ll,O2,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_wm9081.c_wm9081_reset.ll/O2.o
extr_hal.c_dim_on_error.ll,O1,12,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hal.c_dim_on_error.ll/O1.o
extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll,Oz,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac_sysv_msg.c_mac_sysvmsq_label_associate.ll/Oz.o
extr_gx.c_GX_SetClipMode.ll,O3,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gx.c_GX_SetClipMode.ll/O3.o
extr_cx18-io.h_cx18_read_enc.ll,O1,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cx18-io.h_cx18_read_enc.ll/O1.o
extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll,O1,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll/O1.o
extr_wm9081.c_wm9081_reset.ll,O3,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_wm9081.c_wm9081_reset.ll/O3.o
extr_hal.c_dim_on_error.ll,O2,12,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hal.c_dim_on_error.ll/O2.o
extr_usb_transfer.c_usbd_xfer_set_timeout.ll,O1,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usb_transfer.c_usbd_xfer_set_timeout.ll/O1.o
extr_gx.c_GX_SetClipMode.ll,Os,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gx.c_GX_SetClipMode.ll/Os.o
extr_cx18-io.h_cx18_read_enc.ll,O2,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cx18-io.h_cx18_read_enc.ll/O2.o
extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll,O2,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll/O2.o
extr_wm9081.c_wm9081_reset.ll,Os,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_wm9081.c_wm9081_reset.ll/Os.o
extr_hal.c_dim_on_error.ll,O3,12,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hal.c_dim_on_error.ll/O3.o
extr_usb_transfer.c_usbd_xfer_set_timeout.ll,O2,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usb_transfer.c_usbd_xfer_set_timeout.ll/O2.o
extr_gx.c_GX_SetClipMode.ll,Oz,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gx.c_GX_SetClipMode.ll/Oz.o
extr_cx18-io.h_cx18_read_enc.ll,O3,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cx18-io.h_cx18_read_enc.ll/O3.o
extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll,O3,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll/O3.o
extr_wm9081.c_wm9081_reset.ll,Oz,56,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_wm9081.c_wm9081_reset.ll/Oz.o
extr_hal.c_dim_on_error.ll,Os,12,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hal.c_dim_on_error.ll/Os.o
extr_usb_transfer.c_usbd_xfer_set_timeout.ll,O3,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usb_transfer.c_usbd_xfer_set_timeout.ll/O3.o
extr_g_target.c_Think_Target_Delay.ll,O1,32,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g_target.c_Think_Target_Delay.ll/O1.o
extr_cx18-io.h_cx18_read_enc.ll,Os,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cx18-io.h_cx18_read_enc.ll/Os.o
extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll,Os,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll/Os.o
extr_be.h_be_multi_rxq.ll,O1,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_be.h_be_multi_rxq.ll/O1.o
extr_hal.c_dim_on_error.ll,Oz,12,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hal.c_dim_on_error.ll/Oz.o
extr_g_target.c_Think_Target_Delay.ll,O2,32,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g_target.c_Think_Target_Delay.ll/O2.o
extr_usb_transfer.c_usbd_xfer_set_timeout.ll,Os,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usb_transfer.c_usbd_xfer_set_timeout.ll/Os.o
extr_cx18-io.h_cx18_read_enc.ll,Oz,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cx18-io.h_cx18_read_enc.ll/Oz.o
extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll,Oz,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bnx2x_ethtool.c_bnx2x_enable_nvram_access.ll/Oz.o
extr_be.h_be_multi_rxq.ll,O2,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_be.h_be_multi_rxq.ll/O2.o
extr_en_tx.c_mlx5e_skb_l3_header_offset.ll,O1,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_en_tx.c_mlx5e_skb_l3_header_offset.ll/O1.o
extr_g_target.c_Think_Target_Delay.ll,O3,32,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g_target.c_Think_Target_Delay.ll/O3.o
extr_usb_transfer.c_usbd_xfer_set_timeout.ll,Oz,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usb_transfer.c_usbd_xfer_set_timeout.ll/Oz.o
extr_adm6996.c_adm6996_enable_vlan_6996l.ll,O1,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_adm6996.c_adm6996_enable_vlan_6996l.ll/O1.o
extr_mac.c_mt7603_wtbl4_addr.ll,O1,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac.c_mt7603_wtbl4_addr.ll/O1.o
extr_be.h_be_multi_rxq.ll,O3,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_be.h_be_multi_rxq.ll/O3.o
extr_g_target.c_Think_Target_Delay.ll,Os,32,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g_target.c_Think_Target_Delay.ll/Os.o
extr_en_tx.c_mlx5e_skb_l3_header_offset.ll,O2,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_en_tx.c_mlx5e_skb_l3_header_offset.ll/O2.o
extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll,O1,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll/O1.o
extr_adm6996.c_adm6996_enable_vlan_6996l.ll,O2,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_adm6996.c_adm6996_enable_vlan_6996l.ll/O2.o
extr_mac.c_mt7603_wtbl4_addr.ll,O2,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac.c_mt7603_wtbl4_addr.ll/O2.o
extr_be.h_be_multi_rxq.ll,Os,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_be.h_be_multi_rxq.ll/Os.o
extr_g_target.c_Think_Target_Delay.ll,Oz,32,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g_target.c_Think_Target_Delay.ll/Oz.o
extr_en_tx.c_mlx5e_skb_l3_header_offset.ll,O3,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_en_tx.c_mlx5e_skb_l3_header_offset.ll/O3.o
extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll,O2,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll/O2.o
extr_adm6996.c_adm6996_enable_vlan_6996l.ll,O3,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_adm6996.c_adm6996_enable_vlan_6996l.ll/O3.o
extr_mac.c_mt7603_wtbl4_addr.ll,O3,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac.c_mt7603_wtbl4_addr.ll/O3.o
extr_be.h_be_multi_rxq.ll,Oz,50,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_be.h_be_multi_rxq.ll/Oz.o
extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll,O3,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll/O3.o
extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll,O1,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll/O1.o
extr_en_tx.c_mlx5e_skb_l3_header_offset.ll,Os,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_en_tx.c_mlx5e_skb_l3_header_offset.ll/Os.o
extr_adm6996.c_adm6996_enable_vlan_6996l.ll,Os,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_adm6996.c_adm6996_enable_vlan_6996l.ll/Os.o
extr_mac.c_mt7603_wtbl4_addr.ll,Os,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac.c_mt7603_wtbl4_addr.ll/Os.o
extr_cq.c_mlx4_start_poll.ll,O1,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cq.c_mlx4_start_poll.ll/O1.o
extr_en_tx.c_mlx5e_skb_l3_header_offset.ll,Oz,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_en_tx.c_mlx5e_skb_l3_header_offset.ll/Oz.o
extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll,O2,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll/O2.o
extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll,Os,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll/Os.o
extr_adm6996.c_adm6996_enable_vlan_6996l.ll,Oz,138,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_adm6996.c_adm6996_enable_vlan_6996l.ll/Oz.o
extr_mac.c_mt7603_wtbl4_addr.ll,Oz,146,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mac.c_mt7603_wtbl4_addr.ll/Oz.o
extr_cq.c_mlx4_start_poll.ll,O2,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cq.c_mlx4_start_poll.ll/O2.o
extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll,O1,91,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll/O1.o
extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll,O3,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll/O3.o
extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll,Oz,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_intel_pm.c___gen6_gt_force_wake_mt_put.ll/Oz.o
extr_module.c_RM_GetRandomHexChars.ll,O1,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_RM_GetRandomHexChars.ll/O1.o
extr_cq.c_mlx4_start_poll.ll,O3,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cq.c_mlx4_start_poll.ll/O3.o
extr_specifier.h_specifier_escape.ll,O1,83,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_specifier.h_specifier_escape.ll/O1.o
extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll,O2,91,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll/O2.o
extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll,Os,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll/Os.o
extr_gpart_ops.c_scheme_supports_labels.ll,O1,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gpart_ops.c_scheme_supports_labels.ll/O1.o
extr_module.c_RM_GetRandomHexChars.ll,O2,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_RM_GetRandomHexChars.ll/O2.o
extr_cq.c_mlx4_start_poll.ll,Os,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cq.c_mlx4_start_poll.ll/Os.o
extr_specifier.h_specifier_escape.ll,O2,83,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_specifier.h_specifier_escape.ll/O2.o
extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll,O3,91,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll/O3.o
extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll,Oz,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mtkswitch_rt3050.c_mtkswitch_hw_setup.ll/Oz.o
extr_module.c_RM_GetRandomHexChars.ll,O3,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_RM_GetRandomHexChars.ll/O3.o
extr_gpart_ops.c_scheme_supports_labels.ll,O2,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gpart_ops.c_scheme_supports_labels.ll/O2.o
extr_cq.c_mlx4_start_poll.ll,Oz,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cq.c_mlx4_start_poll.ll/Oz.o
extr_specifier.h_specifier_escape.ll,O3,83,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_specifier.h_specifier_escape.ll/O3.o
