arquivo,dec_bytes
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00159.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00160.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00161.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00162.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00163.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00164.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00166.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00167.ll/melhor.ll,3836
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00168.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00169.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00170.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00171.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00172.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00174.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00175.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00176.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00177.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00178.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00179.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00180.ll/melhor.ll,3868
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00181.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00182.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00183.ll/melhor.ll,3820
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00184.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00185.ll/melhor.ll,3852
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00186.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00188.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00189.ll/melhor.ll,3766
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00190.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00191.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00192.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00194.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00195.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00196.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00197.ll/melhor.ll,3820
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00198.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00199.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00200.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00201.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00202.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00203.ll/melhor.ll,3988
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00204.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00205.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00206.ll/melhor.ll,3844
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00207.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00208.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00209.ll/melhor.ll,3836
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00210.ll/melhor.ll,3852
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00211.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00212.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00213.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00214.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00215.ll/melhor.ll,0
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00216.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00217.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00218.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00219.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00220.ll/melhor.ll,3836
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00221.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00222.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00223.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00224.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00225.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00226.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00227.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00229.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00230.ll/melhor.ll,3820
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00231.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00232.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00233.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00234.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00235.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00236.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00237.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00238.ll/melhor.ll,3816
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00239.ll/melhor.ll,3820
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00240.ll/melhor.ll,3812
/home/calebe/Downloads/geração_de_prompt_label/Resultados-Seq-Unica-1k-avr/Resultado00241.ll/melhor.ll,3812
